% Model,s5 - speaker.mph
% Version,COMSOL 5.5.0.359
% Date,"Jan 8 2024, 20:24"
% Table,Probe Table 1 - 
% Time (s),"Total acoustic pressure (Pa), Point: (-0.5, 7.955E-4, 0.001638)","Total acoustic pressure (Pa), Point: (0.5, 7.67E-5, -5.895E-4)"
0.9345789152394259,0.8242833005639871,0.6990412778699409
0.9345856437662243,0.8240438734108925,0.6984117001926224
0.9345923722930227,0.8238042995362339,0.6977824652093529
0.9345991008198211,0.8235645789445858,0.6971534193105349
0.9346058293466195,0.8233247116375296,0.6965244039115539
0.9346125578734179,0.8230846976138753,0.6958952559573987
0.9346192864002163,0.8228445368698981,0.6952658084544294
0.9346260149270147,0.8226042293995904,0.694635891027843
0.9346327434538131,0.8223637751949258,0.6940053305032702
0.9346394719806115,0.8221231742461333,0.6933739515108455
0.9346462005074099,0.8218824265419815,0.6927415771099839
0.9346529290342083,0.821641532070073,0.6921080294330043
0.9346596575610067,0.8214004908171428,0.6914731303456633
0.9346663860878051,0.8211593027693683,0.6908367021225582
0.9346731146146035,0.820917967912673,0.6901985681353169
0.9346798431414018,0.8206764862330392,0.6895585535513877
0.9346865716682002,0.8204348577168188,0.6889164860412164
0.9346933001949986,0.8201930823510404,0.6882721964915176
0.934700028721797,0.8199511601237182,0.6876255197223201
0.9347067572485954,0.8197090910241496,0.6869762952054203
0.9347134857753938,0.8194668750432138,0.6863243677818538
0.9347202143021922,0.8192245121736539,0.6856695883759716
0.9347269428289906,0.8189820024103563,0.6850118147036932
0.934733671355789,0.8187393457506139,0.6843509119725145
0.9347403998825874,0.8184965421943804,0.6836867535708456
0.9347471284093858,0.818253591744509,0.6830192217442665
0.9347538569361842,0.8180104944069757,0.6823482082563203
0.9347605854629826,0.8177672501910842,0.6816736150314813
0.934767313989781,0.8175238591096571,0.6809953547779896
0.9347740425165794,0.8172803211792038,0.6803133515882769
0.9347807710433778,0.8170366364200712,0.679627541514778
0.9347874995701762,0.816792804856574,0.6789378731189747
0.9347942280969745,0.8165488265171006,0.6782443079915973
0.9348009566237729,0.816304701434203,0.6775468212419946
0.9348076851505713,0.8160604296446551,0.6768454019547503
0.9348144136773697,0.8158160111894972,0.676140053611744
0.9348211422041681,0.8155714461140519,0.6754307944779353
0.9348278707309665,0.8153267344679205,0.6747176579492654
0.9348345992577649,0.8150818763049529,0.6740006928611888
0.9348413277845633,0.8148368716831966,0.6732799637564508
0.9348480563113617,0.8145917206648217,0.672555551110873
0.9348547848381601,0.8143464233160258,0.6718275515160174
0.9348615133649585,0.8141009797069105,0.67109607781775
0.9348682418917569,0.8138553899113465,0.6703612592098508
0.9348749704185553,0.8136096540068114,0.669623241281962
0.9348816989453537,0.8133637720742087,0.668882186021315
0.9348884274721521,0.8131177441976721,0.6681382717678136
0.9348951559989505,0.8128715704643449,0.6673916931222085
0.9349018845257488,0.812625250964151,0.6666426608072449
0.9349086130525472,0.8123787857895483,0.665891401481808
0.9349153415793456,0.8121321750352658,0.6651381575082601
0.934922070106144,0.8118854187980333,0.664383186673291
0.9349287986329424,0.811638517176296,0.6636267618627752
0.9349355271597408,0.8113914702699214,0.6628691706912639
0.9349422556865392,0.811144278179901,0.6621107150868897
0.9349489842133376,0.8108969410080435,0.6613517108326156
0.934955712740136,0.8106494588566656,0.6605924870648869
0.9349624412669344,0.8104018318282789,0.6598333857308994
0.9349691697937328,0.8101540600252793,0.6590747610058142
0.9349758983205312,0.8099061435496322,0.6583169786714038
0.9349826268473296,0.8096580825025664,0.6575604154577122
0.934989355374128,0.8094098769842718,0.656805458349461
0.9349960839009264,0.8091615270935983,0.656052503859022
0.9350028124277248,0.808913032927772,0.6553019572679096
0.9350095409545232,0.8086643945821103,0.6545542318388347
0.9350162694813215,0.8084156121497561,0.6538097480004572
0.9350229980081199,0.8081666857214236,0.6530689325070795
0.9350297265349183,0.8079176153851534,0.6523322175755832
0.9350364550617167,0.8076684012260893,0.6516000400020042
0.9350431835885151,0.8074190433262687,0.650872840260195
0.9350499121153135,0.8071695417644312,0.6501510615850926
0.9350566406421119,0.8069198966158453,0.6494351490431473
0.9350633691689103,0.8066701079521595,0.6487255485925242
0.9350700976957087,0.8064201758412671,0.6480227061357108
0.9350768262225071,0.8061701003472007,0.6473270665671909
0.9350835547493055,0.8059198815300409,0.64663907281887
0.9350902832761039,0.8056695194458535,0.6459591649059282
0.9350970118029023,0.8054190141466455,0.6452877789757914
0.9351037403297007,0.8051683656803474,0.6446253463628898
0.9351104688564991,0.8049175740908152,0.6439722926518591
0.9351171973832975,0.8046666394178597,0.6433290367518079
0.9351239259100959,0.8044155616972933,0.6426959899842498
0.9351306544368942,0.8041643409610072,0.6420735551872326
0.9351373829636926,0.8039129772370605,0.6414621258381721
0.935144111490491,0.803661470549798,0.640862085197811
0.9351508400172894,0.8034098209199871,0.6402738054776802
0.9351575685440878,0.8031580283649746,0.639697647033341
0.9351642970708862,0.8029060928988613,0.6391339575856196
0.9351710255976846,0.8026540145326967,0.6385830714719566
0.935177754124483,0.8024017932746871,0.6380453089298761
0.9351844826512814,0.8021494291304206,0.6375209754145191
0.9351912111780798,0.8018969221031075,0.6370103609520256
0.9351979397048782,0.8016442721938302,0.6365137395304863
0.9352046682316766,0.8013914794018081,0.6360313685300264
0.935211396758475,0.8011385437246675,0.6355634881934927
0.9352181252852734,0.8008854651587229,0.6351103211390648
0.9352248538120718,0.8006322436992617,0.6346720719159955
0.9352315823388702,0.8003788793408351,0.6342489266045451
0.9352383108656686,0.8001253720775525,0.6338410524610406
0.935245039392467,0.799871721903375,0.6334485976088494
0.9352517679192653,0.799617928812407,0.6330716907759218
0.9352584964460637,0.7993639927991901,0.6327104410794078
0.9352652249728621,0.7991099138589856,0.6323649378577199
0.9352719534996605,0.7988556919880552,0.6320352505502621
0.9352786820264589,0.7986013271839348,0.6317214286249089
0.9352854105532573,0.7983468194456967,0.6314235015531743
0.9352921390800557,0.798092168774202,0.6311414788328695
0.9352988676068541,0.7978373751723387,0.6308753500579103
0.9353055961336525,0.7975824386452489,0.6306250850347918
0.9353123246604509,0.7973273592005374,0.6303906339451263
0.9353190531872493,0.7970721368484693,0.6301719275534983
0.9353257817140477,0.7968167716021443,0.6299688774597583
0.9353325102408461,0.7965612634776565,0.6297813763947671
0.9353392387676445,0.7963056124942322,0.6296092985584717
0.9353459672944429,0.7960498186743479,0.6294524999990723
0.9353526958212413,0.7957938820438287,0.6293108190319457
0.9353594243480396,0.7955378026319251,0.6291840766968728
0.935366152874838,0.7952815804713651,0.6290720772520125
0.9353728814016364,0.7950252155983896,0.6289746087029832
0.9353796099284348,0.7947687080527607,0.628891443365319
0.9353863384552332,0.7945120578777474,0.6288223384584756
0.9353930669820316,0.7942552651200946,0.628767036729505
0.93539979550883,0.7939983298299668,0.628725267104425
0.9354065240356284,0.793741252060871,0.6286967453652722
0.9354132525624268,0.79348403186956,0.6286811748507523
0.9354199810892252,0.7932266693159112,0.6286782471783572
0.9354267096160236,0.7929691644627953,0.6286876429857906
0.935433438142822,0.7927115173759158,0.6287090326894912
0.9354401666696204,0.792453728123639,0.6287420772580307
0.9354468951964188,0.7921957967768053,0.628786428998136
0.9354536237232172,0.7919377234085269,0.6288417323510778
0.9354603522500156,0.7916795080939705,0.6289076246971632
0.935467080776814,0.791421150910129,0.6289837371660664
0.9354738093036123,0.791162651935583,0.6290696954507546
0.9354805378304107,0.7909040112502544,0.6291651206227651
0.9354872663572091,0.7906452289351542,0.6292696299466327
0.9354939948840075,0.7903863050721186,0.6293828376912779
0.9355007234108059,0.7901272397435493,0.6295043559362167
0.9355074519376043,0.7898680330321469,0.6296337953704942
0.9355141804644027,0.7896086850206461,0.6297707660822857
0.9355209089912011,0.789349195791553,0.6299148783371704
0.9355276375179995,0.7890895654268836,0.6300657433431461
0.9355343660447979,0.7888297940079119,0.6302229740005111
0.9355410945715963,0.7885698816149227,0.6303861856348162
0.9355478230983947,0.788309828326969,0.6305549967111663
0.9355545516251931,0.7880496342216479,0.6307290295282262
0.9355612801519915,0.787789299374882,0.6309079108903742
0.9355680086787899,0.7875288238607177,0.6310912727565338
0.9355747372055883,0.7872682077511377,0.6312787528643046
0.9355814657323867,0.787007451115888,0.6314699953281042
0.935588194259185,0.7867465540223244,0.6316646512101427
0.9355949227859834,0.7864855165352755,0.6318623790631329
0.9356016513127818,0.7862243387169274,0.632062845443755
0.9356083798395802,0.7859630206267252,0.6322657253959927
0.9356151083663786,0.7857015623213005,0.6324707029035599
0.935621836893177,0.7854399638544167,0.6326774713107449
0.9356285654199754,0.785178225276937,0.6328857337111046
0.9356352939467738,0.7849163466368154,0.6330952033035444
0.9356420224735722,0.7846543279791093,0.6333056037154288
0.9356487510003706,0.7843921693460189,0.6335166692924676
0.935655479527169,0.7841298707769419,0.633728145355235
0.9356622080539674,0.7838674323085568,0.633939788422267
0.9356689365807658,0.7836048539749219,0.6341513663998021
0.9356756651075642,0.7833421358075998,0.6343626587383138
0.9356823936343626,0.7830792778358011,0.6345734565560907
0.935689122161161,0.7828162800865457,0.6347835627302072
0.9356958506879594,0.7825531425848445,0.6349927919553237
0.9357025792147577,0.7822898653538978,0.6352009707708469
0.9357093077415561,0.7820264484153086,0.635407937557056
0.9357160362683545,0.7817628917893082,0.6356135425008929
0.9357227647951529,0.7814991954950008,0.6358176475321882
0.9357294933219513,0.781235359550615,0.6360201262311703
0.9357362218487497,0.780971383973767,0.6362208637081693
0.9357429503755481,0.7807072687817294,0.6364197564565083
0.9357496789023465,0.7804430139917066,0.6366167121796137
0.9357564074291449,0.7801786196211161,0.6368116495934529
0.9357631359559433,0.77991408568787,0.6370044982054542
0.9357698644827417,0.7796494122106564,0.6371951980711006
0.9357765930095401,0.7793845992092198,0.6373836995294495
0.9357833215363385,0.7791196467046373,0.637569962918855
0.9357900500631369,0.7788545547195883,0.6377539582742038
0.9357967785899353,0.7785893232786159,0.637935665007013
0.9358035071167337,0.7783239524083788,0.6381150715697457
0.935810235643532,0.7780584421378933,0.6382921751057397
0.9358169641703304,0.7777927924987571,0.6384669810861234
0.9358236926971288,0.7775270035253635,0.6386395029351485
0.9358304212239272,0.77726107525509,0.6388097616453241
0.9358371497507256,0.776995007728476,0.6389777853837751
0.935843878277524,0.7767288009893749,0.6391436090912127
0.9358506068043224,0.7764624550850863,0.6393072740749174
0.9358573353311208,0.7761959700664645,0.6394688275971003
0.9358640638579192,0.775929345988002,0.6396283224600073
0.9358707923847176,0.77566258290789,0.639785816589096
0.935877520911516,0.7753956808880492,0.6399413726155925
0.9358842494383144,0.775128639994135,0.6400950574597059
0.9358909779651128,0.7748614602955175,0.6402469419157427
0.9358977064919112,0.774594141865232,0.6403971002403245
0.9359044350187096,0.7743266847799007,0.6405456097448763
0.935911163545508,0.7740590891196293,0.6406925503935054
0.9359178920723064,0.7737913549678725,0.6408380044073441
0.9359246205991048,0.7735234824112731,0.6409820558763886
0.9359313491259031,0.7732554715394765,0.6411247903797986
0.9359380776527015,0.772987322444917,0.6412662946155951
0.9359448061794999,0.7727190352225793,0.6414066560406076
0.9359515347062983,0.7724506099697379,0.6415459625214972
0.9359582632330967,0.7721820467856679,0.6416843019975963
0.9359649917598951,0.7719133457713422,0.6418217621562713
0.9359717202866935,0.7716445070291058,0.6419584301214322
0.9359784488134919,0.7713755306623314,0.6420943921557725
0.9359851773402903,0.7711064167750611,0.6422297333772484
0.9359919058670887,0.7708371654716316,0.6423645374902507
0.9359986343938871,0.7705677768562899,0.6424988865318627
0.9360053629206855,0.7702982510327961,0.6426328606335335
0.9360120914474839,0.7700285881040254,0.6427665377984393
0.9360188199742823,0.7697587881715569,0.6428999936947389
0.9360255485010807,0.7694888513352667,0.6430333014648828
0.9360322770278791,0.7692187776929228,0.6431665315510632
0.9360390055546775,0.768948567339773,0.6432997515368453
0.9360457340814758,0.76867822036815,0.6434330260049651
0.9360524626082742,0.7684077368670794,0.6435664164112167
0.9360591911350726,0.7681371169218983,0.6436999809743078
0.936065919661871,0.7678663606138922,0.6438337745815136
0.9360726481886694,0.7675954680199426,0.6439678487099013
0.9360793767154678,0.7673244392121948,0.6441022513628605
0.9360861052422662,0.7670532742577509,0.6442370270216281
0.9360928337690646,0.7667819732183803,0.6443722166114527
0.936099562295863,0.7665105361502613,0.6445078574820047
0.9361062908226614,0.7662389631037502,0.6446439834016081
0.9361130193494598,0.7659672541231772,0.6447806245648217
0.9361197478762582,0.7656954092466789,0.6449178076128822
0.9361264764030566,0.7654234285060586,0.6450555556664811
0.936133204929855,0.7651513119266902,0.645193888370327
0.9361399334566534,0.7648790595274527,0.6453328219489138
0.9361466619834518,0.7646066713207064,0.6454723692729105
0.9361533905102501,0.7643341473123046,0.645612539935545
0.9361601190370485,0.7640614875016482,0.645753340338367
0.9361668475638469,0.7637886918817777,0.6458947737857414
0.9361735760906453,0.7635157604395061,0.646036840587421
